order	family	genus	accepted_name	status	gen_lvl_status	cc	state	locality	formation	period	epoch	Sub_epoch	stage	min_ma	max_ma	collection_no	authorizer	primary_reference
Microbiotheria	Microbiotheriidae	Eomicrobiotherium	Eomicrobiotherium	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Ypresian	Ypresian	47.8	56	176059	J. Zijlstra	M. F. Tejedor, F. J. Goin, and J. N. Gelfo, G. López, M. Bond, A. A. Carlini, G. J. Scillato-Yané, M. O. Woodburne, L. Chornogubsky, E. Aragón, M. A. Reguero, N. J. Czaplewski, S. Vincon, G. M. Martin, M. R. Ciancio. 2009. New Early Eocene mammalian fauna from western Patagonia, Argentina. American Museum Novitates 3638:1-43
Microbiotheria	Microbiotheriidae	Eomicrobiotherium	Eomicrobiotherium_matutinum	extinct	extinct	Argentina	Chubut	Gran Barranca	Sarmiento (Puesto Almendra Sup mb)	Paleogene	Oligocene	Late Oligocene	Deseadan	23.03	27.82	176200	J. Zijlstra	F. J. Goin, M. A. Abello, and L. Chornogubsky. 2010. Middle Tertiary marsupials from central Patagonia (early Oligocene of Gran Barranca): understanding South America's Grande Coupure.  In R. H. Madden, A. A. Carlini, M. G. Vucetich, R. F. Kay (eds.), The Paleontology of Gran Barranca: Evolution and Environmental Change through the Middle Cenozoic of Patagonia. Cambridge University Press.
Microbiotheria	Microbiotheriidae	Eomicrobiotherium	Eomicrobiotherium_matutinum	extinct	extinct	Argentina	Chubut	Gran Barranca	Sarmiento (Vera mb)	Paleogene	Oligocene	Priabonian - Rupelian	Priabonian - Rupelian	33.3	33.9	176201	J. Zijlstra	F. J. Goin, M. A. Abello, and L. Chornogubsky. 2010. Middle Tertiary marsupials from central Patagonia (early Oligocene of Gran Barranca): understanding South America's Grande Coupure.  In R. H. Madden, A. A. Carlini, M. G. Vucetich, R. F. Kay (eds.), The Paleontology of Gran Barranca: Evolution and Environmental Change through the Middle Cenozoic of Patagonia. Cambridge University Press.
Microbiotheria	Microbiotheriidae	Eomicrobiotherium	Eomicrobiotherium_mykerum	extinct	extinct	Argentina	Chubut	Loma Blanca	Sarmiento (Trelew mb)	Neogene	Miocene	Early Miocene	Colhuehuapian	15.97	23.03	27311	J. Zijlstra	F. J. Goin and M. A. Abello. 2013. Los Metatheria sudamericanos de comienzos del Neógeno (Mioceno temprano, Edad Mamífero Colhuehuapense): Microbiotheria y Polydolopimorphia. Ameghiniana 50(1):51-78
Microbiotheria	Microbiotheriidae	Microbiotherium	Microbiotherium	extinct	extinct	Argentina	Chubut			Neogene	Miocene	Early Miocene	Colhuehuapian	15.97	23.03	141368	J. Zijlstra	F. J. Goin and M. A. Abello. 2013. Los Metatheria sudamericanos de comienzos del Neógeno (Mioceno temprano, Edad Mamífero Colhuehuapense): Microbiotheria y Polydolopimorphia. Ameghiniana 50(1):51-78
Microbiotheria	Microbiotheriidae	Microbiotherium	Microbiotherium	extinct	extinct	Argentina	Chubut			Paleogene	Oligocene	Early Oligocene	Tinguirirican	27.82	33.9	176200	J. Zijlstra	F. J. Goin, M. A. Abello, and L. Chornogubsky. 2010. Middle Tertiary marsupials from central Patagonia (early Oligocene of Gran Barranca): understanding South America's Grande Coupure.  In R. H. Madden, A. A. Carlini, M. G. Vucetich, R. F. Kay (eds.), The Paleontology of Gran Barranca: Evolution and Environmental Change through the Middle Cenozoic of Patagonia. Cambridge University Press.
Microbiotheria	Microbiotheriidae	Microbiotherium	Microbiotherium_tehuelchum	extinct	extinct	Argentina	Santa Cruz			Neogene	Miocene	Early Miocene	Santacrucian	15.97	23.03	176570	J. Zijlstra	L. Marshall. 1982. Systematics of the South American marsupial family Microbiotheriidae. Fieldiana Geology 10:1-75
Microbiotheria	Microbiotheriidae	Microbiotherium	Microbiotherium_tehuelchum	extinct	extinct	Argentina	Santa Cruz	Río Pinturas (Cerro de los Monos)	Pinturas	Neogene	Miocene	Burdigalian	Burdigalian	18	19	176590	J. Zijlstra	M. A. Abello, E. Ortiz-Jaureguizar, and A. M. Candela. 2012. Paleoecology of the Paucituberculata and Microbiotheria (Mammalia, Marsupialia) from the late Early Miocene of Argentina.  In S. F. VizcaÃ­no, R. F. Kay, M. S. Bargo (eds.), Early Miocene Paleobiology in Patagonia: High-Latitude Paleocommunities of the Santa Cruz Formation. Cambridge University Press.
Microbiotheria	Microbiotheriidae	Microbiotherium	Microbiotherium_patagonicum	extinct	extinct	Argentina				Neogene	Miocene	Aquitanian	Aquitanian	20.44	23.03	206766	P. Mannion	A. A. Tauber, C. A. Luna, and M. E. Palacios. 2005. El registro de Necrolestes patagonensis Ameghino, 1891 (Mammalia) de la Formación Santa Cruz (Mioceno), Patagonia Austral. XVI Congreso Geológico Argentino V:157-164
Microbiotheria	Microbiotheriidae	Microbiotherium	Microbiotherium_praecursor	extinct	extinct	Argentina	Chubut			Neogene	Miocene	Early Miocene	Early Miocene	15.97	23.03	176669	J. Zijlstra	G. G. Simpson. 1932. The supposed occurrences of Mesozoic mammals in South America. American Museum Novitates 530:1-9
Microbiotheria	Microbiotheriidae	Microbiotherium	Microbiotherium_tehuelchum	extinct	extinct	Chile	Aisén			Neogene	Miocene	Middle Miocene	Friasian	11.63	15.97	139845	C. Jaramillo	L. G. Marshall. 1990. Fossil Marsupialia from the type Friasian Land Mammal Age (Miocene), Alto Rio Cisnes, Aisen, Chile. Revista Geológica de Chile 17(1):19-55
Microbiotheria	Woodburnodontidae	Woodburnodon	Woodburnodon	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Ypresian	Ypresian	47.8	56	133040	J. Zijlstra	M. O. Woodburne, F. J. Goin, and M. S. Raigemborn, M. Heizler, J. N. Gelfo, E. V. Oliveira. 2014. Revised timing of the South American early Paleogene land mammal ages. Journal of South American Earth Sciences 54:109-119
Notoungulata	Acoelodidae	Camargomendesia	Camargomendesia_a	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Ypresian	Ypresian	47.8	56	133040	J. Zijlstra	M. O. Woodburne, F. J. Goin, and M. S. Raigemborn, M. Heizler, J. N. Gelfo, E. V. Oliveira. 2014. Revised timing of the South American early Paleogene land mammal ages. Journal of South American Earth Sciences 54:109-119
Notoungulata	Acoelodidae	Camargomendesia	Camargomendesia_b	extinct	extinct	Bolivia				Paleogene	Paleocene	Thanetian	Thanetian	56	59.2	176065	J. Zijlstra	B. Sigé, C. de Muizon, and L. G. Marshall, M. Gayet, A. Lavenu. 1984. Un nouveau gisement à Mammifères du Tertiaire ancien (Paléocène-Eocène) de Bolivie. Comptes Rendus de l'Académie des Sciences de Paris, series II 299:1425-1428
Notoungulata	Acoelodidae	Camargomendesia	Camargomendesia_c	extinct	extinct	Brazil	Rio de Janeiro	Cabucu		Paleogene	Eocene	Early Eocene	Early Eocene	47.8	56	118314	J. Zijlstra	L. P. Bergqvist. 2008. Postcranial skeleton of the Upper Paleocene (Itaboraian) "Condylarthra" (Mammalia) of Itaboraí Basin, Brazil. Mammalian Evolutionary Morphology. A Tribute to Frederick S. Szalay. Springer Netherlands.
Notoungulata	Acoelodidae	Colbertia	Colbertia	extinct	extinct	Argentina	Catamarca	Antofagasta de la Sierra		Paleogene	Eocene	Priabonian	Priabonian	33.9	37.71	41608	D. Croft	G. M. López. 1997. Paleogene faunal assemblage from Antofagasta de la Sierra (Catamarca Province, Argentina). Palaeovertebrata 26(1-4):61-81
Notoungulata	Acoelodidae	Colbertia	Colbertia	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Ypresian	Ypresian	47.8	56	133040	P. Mannion	E. V. Oliveira and F. J. Goin. 2011. A reassessment of bunodont metatherians from the Paleogene of Itaborai (Brazil): Systematics and the age of the Itaborian SALMA. Revista Brasileira de Paleontologia 14(2):105-136
Notoungulata	Acoelodidae	Colbertia	Colbertia	extinct	extinct	Argentina	Salta			Paleogene	Eocene	Lutetian	Lutetian	41.3	47.8	211419	P. Mannion	M. Fernández, A. N. Zimicz, and M. Bond, L. Chornogubsky, M. Arnal, M. Cárdenas, J. C. Fernicola. 2021. New Paleogene South American native ungulates from the Quebrada de los Colorados Formation at Los Cardones National Park, Argentina. Acta Palaeontologica Polonica 66(1):85-97
Notoungulata	Acoelodidae	Colbertia	Colbertia_falui	extinct	extinct	Argentina	Salta	Los Cardones National Park	Quebrada de los Colorados	Paleogene	Eocene	Middle Eocene	Middle Eocene	37.71	47.8	211419	P. Mannion	M. Fernández, A. N. Zimicz, and M. Bond, L. Chornogubsky, M. Arnal, M. Cárdenas, J. C. Fernicola. 2021. New Paleogene South American native ungulates from the Quebrada de los Colorados Formation at Los Cardones National Park, Argentina. Acta Palaeontologica Polonica 66(1):85-97
Notoungulata	Acoelodidae	Colbertia	Colbertia_magellanica	extinct	extinct	Brazil	Rio de Janeiro	Itaboraí		Paleogene	Eocene	Early Eocene	Itaboraian	47.8	56	118314	P. Mannion	C. d. Paula Couto. 1952. Fossil mammals from the beginning of the Cenozoic in Brazil. Notoungulata. American Museum Novitates 1568:1-16
Notoungulata	Acoelodidae	Itaboraitherium	Itaboraitherium	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Ypresian	Ypresian	47.8	56	133040	P. Mannion	E. V. Oliveira and F. J. Goin. 2011. A reassessment of bunodont metatherians from the Paleogene of Itaborai (Brazil): Systematics and the age of the Itaborian SALMA. Revista Brasileira de Paleontologia 14(2):105-136
Notoungulata	Acoelodidae	Kibenikhoria	Kibenikhoria	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Ypresian	Ypresian	47.8	56	133040	J. Zijlstra	M. O. Woodburne, F. J. Goin, and M. S. Raigemborn, M. Heizler, J. N. Gelfo, E. V. Oliveira. 2014. Revised timing of the South American early Paleogene land mammal ages. Journal of South American Earth Sciences 54:109-119
Notoungulata	Acoelodidae	Kibenikhoria	Kibenikhoria	extinct	extinct	Argentina	Mendoza			Paleogene	Eocene	Early Eocene-Middle Eocene	Early Eocene-Middle Eocene	37.71	55.8	212321	P. Mannion	B. Vera, M. Tunik, and E. Cerdeño. 2020. The first mammal assemblages from the Malargüe Group: Implications for the Paleogene evolution of the northern Neuquén Basin (Argentina). Journal of South American Earth Sciences 99:102498:1-14
Notoungulata	Acoelodidae	Kibenikhoria	Kibenikhoria_get	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Early Eocene	Riochican	47.8	56	14205	J. Alroy	G. G. Simpson. 1935. Descriptions of the oldest known South American mammals, from the Rio Chico Formation. American Museum Novitates 793:1-25
Notoungulata	Acoelodidae	Maxschlosseria	Maxschlosseria_minuta	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Lutetian-Bartonian	Lutetian-Bartonian	38	47.8	176164	J. Zijlstra	G. G. Simpson. 1967. The beginning of the age of mammals in South America. Part II. Bulletin of the American Museum of Natural History 137:1-260
Notoungulata	Acoelodidae	Maxschlosseria	Maxschlosseria_consumata	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Bartonian	Bartonian	38	41.2	13779	J. Zijlstra	F. Ameghino. 1901. Notices préliminaires sur des ongulés nouveaux des terrains crétacés de Patagonie [Preliminary notes on new ungulates from the Cretaceous terrains of Patagonia]. Boletin de la Academia Nacional de Ciencias de Córdoba 16:349-429
Notoungulata	Acoelodidae	Maxschlosseria	Maxschlosseria_consumata	extinct	extinct	Argentina	Chubut	Cañadón Vaca	Sarmiento (Cañadón Vaca mb)	Paleogene	Eocene	Middle Eocene	Vacan	37.71	47.8	44956	J. Zijlstra	G. G. Simpson. 1967. The beginning of the age of mammals in South America. Part II. Bulletin of the American Museum of Natural History 137:1-260
Notoungulata	Acoelodidae	Maxschlosseria	Maxschlosseria_expansa	extinct	extinct	Argentina	Chubut	Notostylops beds	Sarmiento	Paleogene	Eocene	Middle Eocene	Middle Eocene	37.71	47.8	176285	J. Zijlstra	G. G. Simpson. 1967. The beginning of the age of mammals in South America. Part II. Bulletin of the American Museum of Natural History 137:1-260
Notoungulata	Acoelodidae	Maxschlosseria	Maxschlosseria_minima	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Lutetian	Lutetian	41.3	47.8	176165	J. Zijlstra	R. Cifelli. 1985. Biostratigraphy of the Casamayoran, Early Eocene of Patagonia. American Museum Novitates 2820:1-26
Notoungulata	Acoelodidae	Oldfieldthomasia	Oldfieldthomasia	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Middle Eocene	Middle Eocene	37.71	47.8	175743	J. Zijlstra	B. Vera, M. Fornasiero, and L. Del Favero. 2015. The Egidio Feruglio's collection in the Museum of Geology and Palaeontology of the University of Padova: its importance to the knowledge of Cenozoic mammals from South America. Museologia Scientifica 9:35-44
Notoungulata	Acoelodidae	Oldfieldthomasia	Oldfieldthomasia_debilitata	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Bartonian	Bartonian	38	41.2	13779	J. Zijlstra	F. Ameghino. 1901. Notices préliminaires sur des ongulés nouveaux des terrains crétacés de Patagonie [Preliminary notes on new ungulates from the Cretaceous terrains of Patagonia]. Boletin de la Academia Nacional de Ciencias de Córdoba 16:349-429
Notoungulata	Acoelodidae	Oldfieldthomasia	Oldfieldthomasia_debilitata	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Lutetian-Bartonian	Lutetian-Bartonian	38	47.8	176164	J. Zijlstra	G. G. Simpson. 1967. The beginning of the age of mammals in South America. Part II. Bulletin of the American Museum of Natural History 137:1-260
Notoungulata	Acoelodidae	Suniodon	Suniodon	extinct	extinct	Argentina	Catamarca	Antofagasta de la Sierra		Paleogene	Eocene	Priabonian	Priabonian	33.9	37.71	41608	R. Butler	D. A. García López and M. J. Babot. 2015. Notoungulate faunas of north-western Argentina: new findings of early-diverging forms from the Eocene Geste Formation. Journal of Systematic Palaeontology 13(7):557-579
Notoungulata	Acoelodidae	Suniodon	Suniodon_catamarcensis	extinct	extinct	Argentina	Catamarca	Antofagasta de la Sierra	Geste (middle)	Paleogene	Eocene	Late Eocene	Mustersan	33.9	37.71	41608	D. Croft	G. M. López. 1995. Suniodon catamarcensis gen. et sp. nov. y otros Oldfieldthomasiidae (Notoungulata, Typotheria) del Eoceno de Antofagasta de la Sierra, Catamarca, Argentina. Actas, VI Congreso Argentino de Paleontología y Bioestratigrafía, Trelew
Notoungulata	Archaeohyracidae	Archaeohyrax	Archaeohyrax	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Late Eocene	Mustersan	33.9	37.71	23371	J. Alroy	G. G. Simpson. 1937. A specimen of Pseudostylops subquadratus Ameghino. Memorie degli Istituti di Geologia e Mineralogia dell'Universita di Padova\r\n 11:1-12
Notoungulata	Archaeohyracidae	Archaeohyrax	Archaeohyrax_patagonicus	extinct	extinct	Argentina	Santa Cruz	Pico Truncado	Sarmiento	Paleogene	Oligocene	Late Oligocene	Deseadan	23.03	27.82	176269	J. Zijlstra	M. A. Reguero and F. J. Prevosti. 2010. Rodent-like notoungulates (Typotheria) from Gran Barranca, Chubut Province, Argentina: phylogeny and systematics.  In R. H. Madden, A. A. Carlini, M. G. Vucetich, R. F. Kay (eds.), The Paleontology of Gran Barranca: Evolution and Environmental Change through the Middle Cenozoic of Patagonia. Cambridge University Press.
Notoungulata	Archaeohyracidae	Archaeohyrax	Archaeohyrax_patagonicus	extinct	extinct	Argentina	Chubut	Gran Barranca (La Cantera)	Sarmiento	Paleogene	Oligocene	Rupelian	Rupelian	30.617	30.77	176467	J. Zijlstra	M. A. Reguero and F. J. Prevosti. 2010. Rodent-like notoungulates (Typotheria) from Gran Barranca, Chubut Province, Argentina: phylogeny and systematics.  In R. H. Madden, A. A. Carlini, M. G. Vucetich, R. F. Kay (eds.), The Paleontology of Gran Barranca: Evolution and Environmental Change through the Middle Cenozoic of Patagonia. Cambridge University Press.
Notoungulata	Archaeohyracidae	Archaeohyrax	Archaeohyrax_patagonicus	extinct	extinct	Argentina	Rio Negro	Rocas Bayas		Paleogene	Oligocene	Early Oligocene	Tinguirirican	27.82	33.9	38651	J. Zijlstra	M. A. Reguero and F. J. Prevosti. 2010. Rodent-like notoungulates (Typotheria) from Gran Barranca, Chubut Province, Argentina: phylogeny and systematics.  In R. H. Madden, A. A. Carlini, M. G. Vucetich, R. F. Kay (eds.), The Paleontology of Gran Barranca: Evolution and Environmental Change through the Middle Cenozoic of Patagonia. Cambridge University Press.
Notoungulata	Archaeohyracidae	Archaeohyrax	Archaeohyrax_suniensis	extinct	extinct	Bolivia	La Paz	Salla	Salla	Paleogene	Oligocene	Late Oligocene	Deseadan	24.5	24.5	14208	C. Jaramillo	G. Billet, B. Patterson, and C. de Muizon. 2009. Craniodental anatomy of late Oligocene archaeohyracids (Notoungulata, Mammalia) from Bolivia and Argentina and new phylogenetic hypotheses. Zoological Journal of the Linnean Society 155:458-509
Notoungulata	Archaeohyracidae	Archaeotypotherium	Archaeotypotherium	extinct	extinct	Argentina	Mendoza	Malargüe		Paleogene	Oligocene	Late Oligocene	Deseadan	23.03	27.82	176466	J. Zijlstra	E. Cerdeño, M. Reguero, and B. Vera. 2010. Deseadan Archaeohyracidae (Notoungulata) from Quebrada Fiera (Mendoza, Argentina) in the Paleobiogeographic Context of the South American Late Oligocene. Journal of Paleontology 84(6):1177-1187
Notoungulata	Archaeohyracidae	Archaeotypotherium	Archaeotypotherium_propheticus	extinct	extinct	Argentina	Chubut	Laguna Palacios		Paleogene	Oligocene	Early Oligocene	Tinguirirican	27.82	33.9	38653	D. Croft	D. A. Croft, M. Bond, and J. J. Flynn, M. Reguero, A. R. Wyss. 2003. Large archaeohyracids (Typotheria, Notoungulata) from central Chile and Patagonia including a revision of Archaeotypotherium. Fieldiana: Geology (New Series) 49:1-38
Notoungulata	Archaeohyracidae	Archaeotypotherium	Archaeotypotherium_propheticus	extinct	extinct	Argentina	Chubut	Sarmiento		Paleogene	Oligocene	Oligocene	Oligocene	23.03	33.9	38876	D. Croft	D. A. Croft, M. Bond, and J. J. Flynn, M. Reguero, A. R. Wyss. 2003. Large archaeohyracids (Typotheria, Notoungulata) from central Chile and Patagonia including a revision of Archaeotypotherium. Fieldiana: Geology (New Series) 49:1-38
Notoungulata	Archaeohyracidae	Archaeotypotherium	Archaeotypotherium_tinguiriricaense	extinct	extinct	Chile				Paleogene	Oligocene	Early Oligocene	Early Oligocene	27.82	33.9	38072	D. Croft	D. A. Croft, M. Bond, and J. J. Flynn, M. Reguero, A. R. Wyss. 2003. Large archaeohyracids (Typotheria, Notoungulata) from central Chile and Patagonia including a revision of Archaeotypotherium. Fieldiana: Geology (New Series) 49:1-38
Notoungulata	Archaeohyracidae	Eohyrax	Eohyrax	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Early Eocene	Riochican	47.8	56	13781	J. Zijlstra	L. G. Marshall, R. Hoffstetter, and R. Pascual. 1983. Mammals and stratigraphy: Geochronology of the continental mammal-bearing Tertiary of South America. Palaeovertebrata Mém. Extr:1-93
Notoungulata	Archaeohyracidae	Eohyrax	Eohyrax_rusticus	extinct	extinct	Argentina	Córdoba			Paleogene	Eocene	Late Eocene	Mustersan	33.9	37.71	176489	J. Zijlstra	L. G. Marshall, R. Hoffstetter, and R. Pascual. 1983. Mammals and stratigraphy: Geochronology of the continental mammal-bearing Tertiary of South America. Palaeovertebrata Mém. Extr:1-93
Notoungulata	Archaeohyracidae	Eohyrax	Eohyrax_isotemnoides	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Bartonian	Bartonian	38	41.2	176180	J. Zijlstra	R. Cifelli. 1985. Biostratigraphy of the Casamayoran, Early Eocene of Patagonia. American Museum Novitates 2820:1-26
